700555,2056077,00011320180626114240643860,1407250
2718224,2056077,00011320180628021404979260,1407250
2631885,2056077,00011320180628105231099308,1407250
2753081,2056077,00011320180629005429223124,1407250
2941682,2056077,00011320180629101611293665,1407250
2272054,2056077,00011320180629103935319854,1407250
3169569,2056077,00011320180629132234354747,1407250
224840,2056077,00011320180630161858603619,1407250
1490070,2056077,00011320180701125952830332,1407250
2551258,2056077,00011320180701115149803481,1407250
2518388,2056077,00011320180702003640887556,1407250
2600722,2056077,00011320180703110235180716,1407250
2106565,2056077,00011320180705020743516549,1407250
2552542,2056077,00011320180706004711670669,1407250
1668805,2056077,00011320180707003429836983,1407250
2499819,2056077,00011320180707010835878991,1407250
3033904,2056077,00011320180710104724598616,1407250
2505643,2056077,00011320180711004244748542,1407250
2898470,2056077,00011320180712001314059516,1407250
2684882,2056077,00011320180712182721259686,1407250
446046,2056077,00011320180714010046587167,1407250
1010542,2056077,00011320180714011042592958,1407250
2970089,2056077,00011320180714012447606233,1407250
3083363,2056077,00011320180714101234696020,1407250
1755070,2056077,00011320180714151541741436,1407250
2831704,2056077,00011320180715214642978815,1407250
2595050,2056077,00011320180717105524339207,1407250
2767527,2056077,00011320180717133252399761,1407250
1258849,2056077,00011320180718102548567613,1407250
3187229,2056077,00011320180719103520773062,1407250
2843342,2056077,00011320180720103431991551,1407250
2702135,2056077,00011320180720152918045741,1407250
2011787,2056077,00011320180721001414077810,1407250
3371853,2056077,00011320180724003215689179,1407250
3225238,2056077,00011320180724102608755533,1407250
3101205,2056077,00011320180724112246792291,1407250
2618335,2056077,00011320180725004430887925,1407250
1068881,2056077,00011320180725111245981830,1407250
2893107,2056077,00011320180726151611198116,1407250
3080073,2056077,00011320180727011134250831,1407250
2292722,2056077,00011320180727014524263150,1407250
2121893,2056077,00011320180729115210597067,1407250
563891,2056077,00011320180803104657510530,1407250
2830837,2056077,00011320180804111346834800,1407250
2706634,2056077,00011320180809185457190123,1407250
1343913,2056077,00011320180809223217218020,1407250
2715228,2056077,00011320180812003952761753,1407250
2039412,2056077,00011320180812130655971475,1407250
2565832,2056077,00011320180814104957469946,1407250
2713468,2056077,00011320180816003749864272,1407250
2720572,2056077,00011320180817005858174560,1407250
854617,2056077,00011320180817011553179080,1407250
1198998,2056077,00011320180818010725426027,1407250
2380296,2056077,00011320180819141218876020,1407250
3177946,2056077,00011320180820003902951874,1407250
2729169,2056077,00011320180820010231965085,1407250
2810503,2056077,00011320180820113647120966,1407250
3284666,2056077,00011320180822094305675666,1407250
